Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[single cell well quality]	Material Type	Characteristics[cell]	Characteristics[organism]	Characteristics[organism part]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[treatment]	Characteristics[phenotype]	Characteristics[inferred lineage]	Characteristics[inferred trophectoderm subpopulation]	Characteristics[inferred pseudo-time]	Protocol REF	Protocol REF	Performer	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell]
E6.14.1430	ERS888651	SAMEA3581502	OK	cell	729	Homo sapiens	embryo	E6.14	embryonic day 6	No	not applicable	trophectoderm	mural	23.48144758	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.14.1430	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.14.1430	sequencing assay	ERX1121613	E6.14.1430.fastq.gz	E6.14.1430.fastq.gz	ERR1042131	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042131/ERR1042131.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	729
E6.14.1431	ERS888652	SAMEA3581503	OK	cell	730	Homo sapiens	embryo	E6.14	embryonic day 6	No	not applicable	trophectoderm	mural	23.55672763	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.14.1431	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.14.1431	sequencing assay	ERX1121614	E6.14.1431.fastq.gz	E6.14.1431.fastq.gz	ERR1042132	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042132/ERR1042132.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	730
E6.14.1432	ERS888653	SAMEA3581504	OK	cell	731	Homo sapiens	embryo	E6.14	embryonic day 6	No	not applicable	trophectoderm	mural	23.3254273	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.14.1432	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.14.1432	sequencing assay	ERX1121615	E6.14.1432.fastq.gz	E6.14.1432.fastq.gz	ERR1042133	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042133/ERR1042133.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	731
E6.14.1433	ERS888654	SAMEA3581505	OK	cell	732	Homo sapiens	embryo	E6.14	embryonic day 6	No	not applicable	trophectoderm	mural	23.43929161	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.14.1433	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.14.1433	sequencing assay	ERX1121616	E6.14.1433.fastq.gz	E6.14.1433.fastq.gz	ERR1042134	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042134/ERR1042134.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	732
E6.15.1434	ERS888655	SAMEA3581506	OK	cell	733	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	polar	19.93403894	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1434	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1434	sequencing assay	ERX1121617	E6.15.1434.fastq.gz	E6.15.1434.fastq.gz	ERR1042135	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042135/ERR1042135.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	733
E6.15.1435	ERS888656	SAMEA3581507	OK	cell	734	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	polar	19.76899793	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1435	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1435	sequencing assay	ERX1121618	E6.15.1435.fastq.gz	E6.15.1435.fastq.gz	ERR1042136	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042136/ERR1042136.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	734
E6.15.1436	ERS888657	SAMEA3581508	OK	cell	735	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.08699283	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1436	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1436	sequencing assay	ERX1121619	E6.15.1436.fastq.gz	E6.15.1436.fastq.gz	ERR1042137	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042137/ERR1042137.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	735
E6.15.1437	ERS888658	SAMEA3581509	OK	cell	736	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.97295687	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1437	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1437	sequencing assay	ERX1121620	E6.15.1437.fastq.gz	E6.15.1437.fastq.gz	ERR1042138	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042138/ERR1042138.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	736
E6.15.1438	ERS888659	SAMEA3581510	OK	cell	737	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.02200382	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1438	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1438	sequencing assay	ERX1121621	E6.15.1438.fastq.gz	E6.15.1438.fastq.gz	ERR1042139	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042139/ERR1042139.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	737
E6.15.1439	ERS888660	SAMEA3581511	OK	cell	738	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.00256258	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1439	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1439	sequencing assay	ERX1121622	E6.15.1439.fastq.gz	E6.15.1439.fastq.gz	ERR1042140	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042140/ERR1042140.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	738
E6.15.1441	ERS888661	SAMEA3581512	OK	cell	739	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.89689951	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1441	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1441	sequencing assay	ERX1121623	E6.15.1441.fastq.gz	E6.15.1441.fastq.gz	ERR1042141	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042141/ERR1042141.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	739
E6.15.1442	ERS888662	SAMEA3581513	OK	cell	740	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.99622368	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1442	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1442	sequencing assay	ERX1121624	E6.15.1442.fastq.gz	E6.15.1442.fastq.gz	ERR1042142	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1042142/ERR1042142.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	740
E6.15.1443	ERS888663	SAMEA3581514	OK	cell	741	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.93509181	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1443	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1443	sequencing assay	ERX1121625	E6.15.1443.fastq.gz	E6.15.1443.fastq.gz	ERR1042143	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1042143/ERR1042143.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	741
E6.15.1445	ERS888664	SAMEA3581515	OK	cell	742	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.02348244	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1445	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1445	sequencing assay	ERX1121626	E6.15.1445.fastq.gz	E6.15.1445.fastq.gz	ERR1042144	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1042144/ERR1042144.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	742
E6.15.1446	ERS888665	SAMEA3581516	OK	cell	743	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.65941263	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1446	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1446	sequencing assay	ERX1121627	E6.15.1446.fastq.gz	E6.15.1446.fastq.gz	ERR1042145	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1042145/ERR1042145.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	743
E6.15.1447	ERS888666	SAMEA3581517	OK	cell	744	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.89570023	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1447	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1447	sequencing assay	ERX1121628	E6.15.1447.fastq.gz	E6.15.1447.fastq.gz	ERR1042146	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1042146/ERR1042146.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	744
E6.15.1450	ERS888667	SAMEA3581518	OK	cell	745	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.2718538	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1450	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1450	sequencing assay	ERX1121629	E6.15.1450.fastq.gz	E6.15.1450.fastq.gz	ERR1042147	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1042147/ERR1042147.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	745
E6.15.1451	ERS888668	SAMEA3581519	OK	cell	746	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.43370248	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1451	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1451	sequencing assay	ERX1121630	E6.15.1451.fastq.gz	E6.15.1451.fastq.gz	ERR1042148	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1042148/ERR1042148.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	746
E6.15.1453	ERS888669	SAMEA3581520	OK	cell	747	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.21990306	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1453	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1453	sequencing assay	ERX1121631	E6.15.1453.fastq.gz	E6.15.1453.fastq.gz	ERR1042149	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1042149/ERR1042149.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	747
E6.15.1454	ERS888670	SAMEA3581521	OK	cell	748	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	18.91971127	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1454	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1454	sequencing assay	ERX1121632	E6.15.1454.fastq.gz	E6.15.1454.fastq.gz	ERR1042150	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1042150/ERR1042150.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	748
E6.15.1455	ERS888671	SAMEA3581522	OK	cell	749	Homo sapiens	embryo	E6.15	embryonic day 6	No	not applicable	trophectoderm	mural	19.94077297	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E6.15.1455	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E6.15.1455	sequencing assay	ERX1121633	E6.15.1455.fastq.gz	E6.15.1455.fastq.gz	ERR1042151	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1042151/ERR1042151.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	749
